FID,HYBAS_ID,NEXT_DOWN,NEXT_SINK,MAIN_BAS,DIST_SINK,DIST_MAIN,SUB_AREA,UP_AREA,PFAF_ID,ENDO,COAST,ORDER_,SORT,dis_m3_pyr,dis_m3_pmn,dis_m3_pmx,run_mm_syr,inu_pc_smn,inu_pc_umn,inu_pc_smx,inu_pc_umx,inu_pc_slt,inu_pc_ult,lka_pc_sse,lka_pc_use,lkv_mc_usu,rev_mc_usu,dor_pc_pva,ria_ha_ssu,ria_ha_usu,riv_tc_ssu,riv_tc_usu,gwt_cm_sav,ele_mt_sav,ele_mt_uav,ele_mt_smn,ele_mt_smx,slp_dg_sav,slp_dg_uav,sgr_dk_sav,clz_cl_smj,cls_cl_smj,tmp_dc_syr,tmp_dc_uyr,tmp_dc_smn,tmp_dc_smx,tmp_dc_s01,tmp_dc_s02,tmp_dc_s03,tmp_dc_s04,tmp_dc_s05,tmp_dc_s06,tmp_dc_s07,tmp_dc_s08,tmp_dc_s09,tmp_dc_s10,tmp_dc_s11,tmp_dc_s12,pre_mm_syr,pre_mm_uyr,pre_mm_s01,pre_mm_s02,pre_mm_s03,pre_mm_s04,pre_mm_s05,pre_mm_s06,pre_mm_s07,pre_mm_s08,pre_mm_s09,pre_mm_s10,pre_mm_s11,pre_mm_s12,pet_mm_syr,pet_mm_uyr,pet_mm_s01,pet_mm_s02,pet_mm_s03,pet_mm_s04,pet_mm_s05,pet_mm_s06,pet_mm_s07,pet_mm_s08,pet_mm_s09,pet_mm_s10,pet_mm_s11,pet_mm_s12,aet_mm_syr,aet_mm_uyr,aet_mm_s01,aet_mm_s02,aet_mm_s03,aet_mm_s04,aet_mm_s05,aet_mm_s06,aet_mm_s07,aet_mm_s08,aet_mm_s09,aet_mm_s10,aet_mm_s11,aet_mm_s12,ari_ix_sav,ari_ix_uav,cmi_ix_syr,cmi_ix_uyr,cmi_ix_s01,cmi_ix_s02,cmi_ix_s03,cmi_ix_s04,cmi_ix_s05,cmi_ix_s06,cmi_ix_s07,cmi_ix_s08,cmi_ix_s09,cmi_ix_s10,cmi_ix_s11,cmi_ix_s12,snw_pc_syr,snw_pc_uyr,snw_pc_smx,snw_pc_s01,snw_pc_s02,snw_pc_s03,snw_pc_s04,snw_pc_s05,snw_pc_s06,snw_pc_s07,snw_pc_s08,snw_pc_s09,snw_pc_s10,snw_pc_s11,snw_pc_s12,glc_cl_smj,glc_pc_s01,glc_pc_s02,glc_pc_s03,glc_pc_s04,glc_pc_s05,glc_pc_s06,glc_pc_s07,glc_pc_s08,glc_pc_s09,glc_pc_s10,glc_pc_s11,glc_pc_s12,glc_pc_s13,glc_pc_s14,glc_pc_s15,glc_pc_s16,glc_pc_s17,glc_pc_s18,glc_pc_s19,glc_pc_s20,glc_pc_s21,glc_pc_s22,glc_pc_u01,glc_pc_u02,glc_pc_u03,glc_pc_u04,glc_pc_u05,glc_pc_u06,glc_pc_u07,glc_pc_u08,glc_pc_u09,glc_pc_u10,glc_pc_u11,glc_pc_u12,glc_pc_u13,glc_pc_u14,glc_pc_u15,glc_pc_u16,glc_pc_u17,glc_pc_u18,glc_pc_u19,glc_pc_u20,glc_pc_u21,glc_pc_u22,pnv_cl_smj,pnv_pc_s01,pnv_pc_s02,pnv_pc_s03,pnv_pc_s04,pnv_pc_s05,pnv_pc_s06,pnv_pc_s07,pnv_pc_s08,pnv_pc_s09,pnv_pc_s10,pnv_pc_s11,pnv_pc_s12,pnv_pc_s13,pnv_pc_s14,pnv_pc_s15,pnv_pc_u01,pnv_pc_u02,pnv_pc_u03,pnv_pc_u04,pnv_pc_u05,pnv_pc_u06,pnv_pc_u07,pnv_pc_u08,pnv_pc_u09,pnv_pc_u10,pnv_pc_u11,pnv_pc_u12,pnv_pc_u13,pnv_pc_u14,pnv_pc_u15,wet_cl_smj,wet_pc_sg1,wet_pc_ug1,wet_pc_sg2,wet_pc_ug2,wet_pc_s01,wet_pc_s02,wet_pc_s03,wet_pc_s04,wet_pc_s05,wet_pc_s06,wet_pc_s07,wet_pc_s08,wet_pc_s09,wet_pc_u01,wet_pc_u02,wet_pc_u03,wet_pc_u04,wet_pc_u05,wet_pc_u06,wet_pc_u07,wet_pc_u08,wet_pc_u09,for_pc_sse,for_pc_use,crp_pc_sse,crp_pc_use,pst_pc_sse,pst_pc_use,ire_pc_sse,ire_pc_use,gla_pc_sse,gla_pc_use,prm_pc_sse,prm_pc_use,pac_pc_sse,pac_pc_use,tbi_cl_smj,tec_cl_smj,fmh_cl_smj,fec_cl_smj,cly_pc_sav,cly_pc_uav,slt_pc_sav,slt_pc_uav,snd_pc_sav,snd_pc_uav,soc_th_sav,soc_th_uav,swc_pc_syr,swc_pc_uyr,swc_pc_s01,swc_pc_s02,swc_pc_s03,swc_pc_s04,swc_pc_s05,swc_pc_s06,swc_pc_s07,swc_pc_s08,swc_pc_s09,swc_pc_s10,swc_pc_s11,swc_pc_s12,lit_cl_smj,kar_pc_sse,kar_pc_use,ero_kh_sav,ero_kh_uav,pop_ct_ssu,pop_ct_usu,ppd_pk_sav,ppd_pk_uav,urb_pc_sse,urb_pc_use,nli_ix_sav,nli_ix_uav,rdd_mk_sav,rdd_mk_uav,hft_ix_s93,hft_ix_u93,hft_ix_s09,hft_ix_u09,gad_id_smj,gdp_ud_sav,gdp_ud_ssu,gdp_ud_usu,hdi_ix_sav
202,7060473380,7060483020,7060047060,7060047060,2672.300049,2672.300049,3475.4,3475.4,742848,0,0,4,14655,21.417,11.717,43.709,195,5,5,24,24,38,38,7,7,63,0,0,528.992,528.992,2908.112,2908.113,30,366,366,317,441,4,4,11,8,57,76,76,-100,225,-100,-66,-1,81,152,205,225,210,163,100,12,-70,765,765,18,20,47,74,93,113,104,99,82,54,36,24,965,965,9,17,42,86,138,163,169,145,100,60,24,11,650,650,6,13,33,67,102,111,107,88,61,38,16,7,79,79,-21,-21,49,15,10,-14,-33,-31,-38,-31,-18,-10,34,54,19,19,82,82,58,19,3,0,0,0,0,0,0,3,59,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,3,0,1,0,0,9,0,0,0,0,0,0,0,0,65,35,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35,0,0,0,0,0,11,12,11,11,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,89,89,1,1,0,0,0,0,0,0,1,1,8,388,7,148,22,22,52,52,26,26,33,33,70,70,75,77,78,79,74,69,64,61,61,63,67,71,3,50,50,5328,5329,21.117,21.117,6.104,6.108,0,0,895,900,216,216,125,125,65,65,240,50810,1109334912,1109334400,944
203,7060473370,7060483020,7060047060,7060047060,2672.399902,2672.399902,6152.3,6152.8,742849,0,0,3,14656,33.008,26.28,43.172,169,4,4,21,21,46,46,16,16,364,174,167,904.716,904.716,5256.477,5256.471,52,428,428,318,583,5,5,16,8,57,71,71,-106,225,-106,-74,-6,76,147,201,225,208,158,93,5,-78,720,720,16,19,48,70,87,105,98,89,81,52,34,22,956,956,9,16,41,85,137,162,171,145,99,59,23,10,612,612,6,11,31,64,97,106,102,82,57,36,15,6,75,75,-25,-25,46,16,15,-18,-37,-35,-43,-38,-17,-11,30,54,19,19,79,79,57,20,4,0,0,0,0,0,0,3,59,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,94,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,13,87,0,0,0,0,0,11,32,32,30,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,82,82,3,3,0,0,0,0,0,0,3,3,8,388,7,148,21,21,49,49,30,30,30,30,67,67,72,73,75,76,72,66,61,57,57,60,63,67,3,6,6,4510,4516,59.484,59.484,10.427,10.433,0,0,1005,1000,262,261,130,130,76,76,240,53539,2979918080,2979912704,948
204,7060651710,7060647890,7060047060,7060047060,2680.600098,2680.600098,8439.1,23331,742427,0,0,3,14657,6.037,2.874,10.147,15,1,0,1,0,2,1,6,4,998,875,4594,355.499,754.189,1461.052,2803.144,633,1475,1923,1152,2124,34,48,79,11,70,129,97,18,244,18,40,75,122,171,222,244,233,192,136,71,24,378,416,9,10,15,20,39,46,71,71,43,28,15,12,1385,1256,42,54,91,129,170,197,201,177,133,96,55,40,321,354,11,14,21,26,33,38,45,47,36,26,14,10,27,34,-73,-66,-79,-81,-84,-85,-77,-77,-64,-60,-68,-71,-73,-70,2,6,8,6,6,2,0,0,0,0,0,0,0,1,5,12,0,0,0,32,0,0,0,0,0,0,0,53,12,0,0,0,0,0,0,3,0,0,0,0,0,45,0,0,0,0,0,0,0,38,16,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,58,8,34,0,0,0,0,0,0,22,1,0,0,0,0,54,10,12,0,0,0,11,1,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,45,2,3,73,66,0,1,0,0,0,0,0,2,8,402,6,144,20,18,35,34,45,47,14,25,24,30,27,26,24,21,19,19,21,25,27,27,26,26,3,18,21,1714,1123,7.001,26.793,0.855,1.159,0,0,76,100,67,83,42,42,42,45,240,43737,257508288,1066549248,889
205,7060651590,7060647890,7060047060,7060047060,2680.600098,2680.600098,5441.3,5441.3,742426,0,0,4,14658,0.938,0.275,2.539,5,0,0,0,0,1,0,0,0,0,0,0,94.628,91.944,220.582,218.84,642,1626,1612,1153,2434,19,20,79,9,65,115,116,3,231,3,24,59,108,156,207,231,219,179,123,57,10,390,389,7,9,14,20,51,49,78,72,43,26,13,10,1319,1323,38,49,84,122,163,188,197,172,128,91,51,36,333,332,10,13,20,26,36,42,50,49,38,26,14,9,30,30,-70,-70,-80,-82,-83,-83,-69,-74,-60,-58,-66,-72,-75,-72,3,3,14,6,13,3,0,0,0,0,0,0,0,1,8,12,0,0,0,6,0,0,0,0,0,0,0,86,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,85,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,11,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,2,53,55,0,0,0,0,0,0,0,0,8,402,6,144,20,20,35,35,45,44,16,16,26,26,28,27,24,22,22,22,24,28,29,29,27,27,5,31,33,965,1016,0.833,0.565,0.156,0.119,0,0,11,0,65,62,30,30,31,31,240,43737,30129926,19791532,889
206,7060638230,7060640560,7060047060,7060047060,2693.5,2693.5,13257.9,13257.9,742628,0,0,4,14659,321.332,183.289,623.899,734,2,2,2,2,2,2,6,6,1987,1949,192,5008.862,5008.858,69774.313,69774.227,385,743,743,250,2016,101,101,137,11,68,119,119,10,219,10,27,72,118,161,200,219,214,182,123,73,29,1319,1320,104,108,131,106,121,113,127,116,101,90,101,102,1171,1171,33,43,79,113,148,161,166,150,114,82,49,34,955,956,32,43,79,109,130,127,122,106,80,59,39,30,114,114,9,9,67,59,38,-7,-17,-29,-23,-22,-12,4,49,66,2,2,9,6,8,2,1,0,0,0,0,0,1,2,6,6,0,6,0,4,0,73,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,1,0,6,0,4,0,73,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,1,8,0,0,0,3,21,0,0,76,0,0,0,0,0,0,0,0,0,0,3,21,0,0,77,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84,84,18,18,3,3,0,0,0,0,0,0,6,6,4,331,6,152,20,20,37,37,42,42,56,56,85,85,96,99,100,97,90,81,74,71,71,73,80,89,8,29,29,3047,3043,777.07,777.069,59.262,59.323,4,4,1567,1600,676,676,130,130,129,129,240,45863,37566185472,37566246912,869
207,7060638110,7060640560,7060047060,7060047060,2693.5,2693.5,9760.3,9760.3,742629,0,0,3,14660,196.89,101.456,405.348,609,2,2,2,2,2,2,13,13,3936,3917,631,3844.245,3844.255,55225.121,55225.02,355,644,644,246,1853,84,84,91,11,68,119,119,6,222,6,23,70,118,163,203,222,217,184,124,72,26,1196,1196,93,95,112,99,114,105,121,102,91,81,89,92,1164,1164,31,41,76,112,148,162,168,152,116,81,47,32,917,917,30,41,76,107,129,124,118,101,75,54,35,27,104,104,2,2,67,57,31,-11,-22,-35,-27,-32,-21,-1,47,66,2,2,10,7,9,1,1,0,0,0,0,0,1,1,6,6,0,12,0,1,0,59,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,2,0,12,0,1,0,59,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,2,8,0,0,0,0,42,0,0,58,0,0,0,0,0,0,0,0,0,0,0,42,0,0,58,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,72,72,21,21,8,8,0,0,0,0,0,0,3,3,4,331,6,152,22,22,38,38,39,39,46,46,83,83,96,100,100,96,88,79,71,67,65,68,75,86,6,55,55,3789,3789,661.196,661.197,68.861,68.93,4,4,1822,1800,760,760,147,147,143,143,240,50337,32245368832,32245358592,869
208,7060586890,7060585540,7060047060,7060047060,2709.100098,2709.100098,8418.3,8418.4,742496,0,0,3,14661,0.94,0.181,6.461,6,0,0,0,0,2,2,0,0,5,0,0,359.54,359.54,1391.802,1391.802,585,1488,1487,1083,2192,10,10,45,9,59,94,94,-32,229,-32,-7,31,86,139,196,229,216,166,102,26,-22,365,365,7,8,21,27,62,52,67,54,30,18,12,8,1229,1229,27,38,70,108,151,185,203,176,124,81,40,26,314,314,7,9,17,26,40,49,54,46,31,19,9,6,30,30,-70,-70,-73,-79,-70,-75,-59,-72,-67,-69,-75,-78,-70,-70,5,5,23,22,13,2,0,0,0,0,0,0,1,1,19,12,0,0,0,0,0,0,0,0,0,0,1,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,19,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,0,0,11,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,50,50,2,2,0,0,0,0,0,0,8,402,6,144,19,19,35,35,47,47,14,14,25,25,26,25,25,24,26,27,26,26,25,24,23,23,1,3,4,602,602,8.074,8.074,0.964,0.961,0,0,116,100,98,98,37,37,38,38,240,55481,482657088,482656224,951
209,7060587030,7060585540,7060047060,7060047060,2709.300049,2709.300049,6180.7,51280,742497,0,0,2,14662,16.33,4.892,44.984,4,1,0,1,0,3,3,14,4,2536,2334,4532,240.908,2383.861,2094.552,11628.83,566,1277,1921,1084,1605,11,47,43,9,65,112,83,-20,247,-20,10,51,107,160,217,247,233,184,119,41,-9,350,382,8,9,20,28,58,47,62,48,31,19,13,8,1328,1182,31,44,79,120,163,196,212,185,133,89,45,30,298,324,7,10,17,26,38,46,49,43,29,19,9,6,26,35,-74,-65,-76,-80,-75,-77,-65,-76,-71,-74,-77,-78,-71,-73,5,11,23,23,17,4,1,0,0,0,0,0,0,2,16,12,0,0,0,2,0,0,0,0,0,0,0,72,18,0,0,6,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,50,15,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,62,0,38,0,0,0,0,0,0,8,8,2,5,0,0,34,5,38,0,0,0,11,7,6,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,29,9,48,52,5,3,0,0,0,1,1,4,8,402,6,144,19,16,33,32,48,51,10,23,22,30,23,23,22,22,23,23,23,23,22,21,21,21,5,11,29,1091,1236,12.755,921.898,2.075,17.994,0,1,142,400,101,218,37,51,38,56,240,55481,600455424,55042658304,951
210,7060464320,7060474480,7060047060,7060047060,2709.5,2709.5,1685.4,1685.6,742869,0,0,3,14663,15.68,7.825,35.792,278,1,1,17,17,27,27,17,17,135,0,0,303.201,303.2,1653.625,1653.623,48,369,369,303,429,7,7,14,8,57,72,72,-104,223,-104,-71,-6,76,148,201,223,209,159,96,7,-72,809,809,20,20,48,78,98,117,112,105,88,57,38,27,939,939,9,16,41,83,134,159,165,142,98,59,23,11,686,686,7,13,34,71,107,118,113,94,65,40,16,8,86,86,-14,-14,58,21,15,-7,-26,-26,-32,-26,-10,-3,40,61,19,19,80,80,61,21,2,0,0,0,0,0,0,3,58,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,11,11,11,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,82,82,1,1,0,0,0,0,0,0,2,2,8,388,7,148,24,24,53,52,23,23,34,33,76,76,81,83,85,85,81,75,69,66,66,69,72,77,6,100,100,6270,6270,52.379,52.379,34.113,34.169,2,2,1768,1800,480,480,179,179,132,132,240,50524,2334463232,2334465024,944
211,7060464200,7060474480,7060047060,7060047060,2709.699951,2709.699951,1368.6,1368.6,742868,0,0,4,14664,13.038,5.658,35.951,290,0,0,3,3,11,11,16,16,56,20,48,272.72,272.72,1652.525,1652.524,43,372,372,300,409,7,7,12,8,57,70,70,-107,222,-107,-75,-8,74,146,200,222,207,157,93,5,-76,809,809,21,20,48,77,97,114,110,105,90,59,40,27,931,931,8,15,40,82,132,158,165,142,97,58,23,10,684,684,6,12,34,71,108,118,113,93,65,40,16,7,87,87,-13,-13,60,23,17,-6,-27,-28,-33,-26,-7,3,43,63,20,20,82,81,68,25,3,0,0,0,0,0,0,4,60,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,41,59,0,0,0,0,0,11,13,13,11,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,79,79,1,1,0,0,0,0,0,0,3,3,8,388,7,148,24,24,53,53,23,23,35,35,77,77,83,85,86,86,82,75,69,66,67,70,74,78,6,100,100,5535,5536,31.622,31.622,25.173,25.136,1,1,1643,1600,461,460,178,178,131,131,240,52799,1605291392,1605291136,947
212,7060540960,7060543790,7060047060,7060047060,2724.699951,2724.699951,4511.8,1047536.8,742937,0,0,1,14665,1524.539,607.085,3141.988,207,4,1,9,2,15,6,0,8,135590,107815,2243,2544.055,182701.844,105319.836,3400545,144,334,1115,260,439,16,32,21,9,64,106,64,-55,249,-55,-23,38,110,171,224,249,234,185,122,42,-29,841,442,20,24,56,77,109,110,108,104,99,65,42,27,1113,999,18,28,60,103,147,173,183,160,114,74,35,19,714,381,12,20,44,75,102,112,109,91,68,46,22,13,76,45,-24,-55,12,-13,-6,-26,-26,-37,-41,-35,-13,-12,17,30,10,18,50,50,40,7,0,0,0,0,0,0,0,1,27,16,0,1,0,0,0,5,0,0,0,0,0,0,2,0,0,92,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,26,36,4,0,19,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,64,36,0,0,0,0,0,0,0,0,4,1,5,0,0,2,72,1,16,0,0,0,10,2,10,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,77,31,7,50,3,4,0,0,0,0,1,4,8,388,7,143,25,18,54,38,22,44,20,20,67,39,72,73,73,72,70,65,60,57,59,63,66,69,5,0,11,13860,2045,26.638,7729.385,5.909,7.461,0,0,670,400,181,123,133,55,78,51,240,50660,1317001984,4.31234E+11,932
213,7060541090,7060543790,7060047060,7060047060,2724.899902,2724.899902,4984.7,4984.7,742936,0,0,2,14666,30.589,12.702,76.526,194,1,1,3,3,11,11,0,0,7,0,0,789.94,789.94,4694.765,4694.769,135,358,358,261,467,16,16,27,11,68,112,112,-45,253,-45,-13,45,114,174,227,253,240,190,128,48,-21,847,848,20,23,58,74,110,116,105,105,102,66,42,27,1140,1140,20,30,63,106,149,174,187,163,116,76,36,21,719,719,13,21,45,74,100,111,110,92,68,47,23,14,74,74,-26,-26,3,-23,-8,-30,-26,-33,-44,-36,-13,-13,13,25,8,8,40,39,31,3,0,0,0,0,0,0,0,0,26,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,81,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,68,68,17,17,2,2,0,0,0,0,1,1,8,388,7,143,25,25,53,53,22,22,19,19,65,65,71,71,71,70,68,65,60,56,58,62,65,68,3,5,5,12092,12093,27.815,27.815,5.583,5.582,0,0,425,400,164,163,127,127,68,68,240,51630,1395625600,1395625088,938
214,7060560490,7060562140,7060047060,7060047060,2752.199951,2752.199951,24846.3,24846.4,742922,0,0,3,14667,104.83,43.737,267.69,145,2,2,3,3,9,9,3,3,2843,2784,842,4290.509,4290.512,39561.313,39561.27,106,476,476,306,681,9,9,22,9,64,108,108,-48,251,-48,-16,39,109,168,222,251,238,187,123,41,-25,743,743,14,19,53,67,108,109,89,90,87,53,32,22,1128,1128,19,30,62,105,146,173,187,162,115,75,35,20,632,632,11,18,38,64,89,102,100,81,60,40,19,11,66,66,-34,-34,-25,-36,-13,-36,-26,-37,-52,-44,-24,-30,-10,6,9,9,44,44,29,3,0,0,0,0,0,0,0,1,28,16,0,0,0,0,0,5,0,0,0,0,0,0,17,0,0,76,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,17,0,0,76,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,2,98,0,0,0,0,0,11,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,77,77,15,15,34,34,0,0,0,0,0,0,8,389,7,143,25,25,49,49,26,26,21,21,57,57,60,60,61,61,60,59,54,50,51,54,56,58,5,26,27,6752,6754,182.426,182.426,7.407,7.401,0,0,543,500,167,166,119,119,83,83,240,51676,8978014208,8978007040,938
215,7060560580,7060562140,7060047060,7060047060,2752.399902,2752.399902,1401.7,117257.4,742923,0,0,2,14668,105.866,37.457,330.902,168,1,0,1,1,2,2,0,3,6214,6155,1844,385.053,11552.889,6941.338,98087.25,199,396,839,305,474,18,12,34,11,68,121,108,-30,260,-30,0,57,122,178,230,260,249,199,138,60,-7,857,556,20,23,58,75,116,136,97,88,102,74,41,28,1165,1210,23,34,69,109,148,170,187,166,118,79,40,24,726,474,15,23,47,73,97,113,113,91,66,48,25,15,74,46,-26,-54,-15,-32,-16,-31,-22,-20,-48,-47,-14,-7,3,16,3,6,14,11,13,0,0,0,0,0,0,0,0,1,12,13,0,0,0,0,0,0,0,0,0,0,1,0,69,0,0,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,72,0,0,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,94,0,0,0,0,0,11,5,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,59,25,28,1,10,0,0,0,0,2,0,8,392,7,143,24,21,48,39,28,39,21,16,64,39,69,68,68,67,66,66,62,55,56,61,64,66,5,69,16,1740,2715,53.202,401.34,38.045,3.435,3,0,1007,200,380,111,111,47,104,59,240,51129,3333835264,20927049728,934
216,7060569090,7060571990,7060047060,7060047060,2761,2761,2131.8,31281.9,742681,0,0,3,14669,516.717,264.739,1336.212,354,2,1,2,1,2,1,1,1,1205,1123,69,1470.937,12984.491,47055.828,226930.766,283,257,680,165,380,67,100,30,11,68,119,105,-5,233,-5,11,64,117,168,211,233,226,190,127,71,20,1101,1154,79,77,99,91,104,93,125,105,86,73,86,84,1166,1101,26,36,72,112,154,170,176,155,116,78,43,27,877,877,25,36,72,106,129,122,115,98,72,50,30,23,94,106,-6,4,67,54,27,-18,-33,-46,-29,-33,-26,-6,50,68,2,5,12,7,11,0,0,1,0,0,0,0,0,1,6,2,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,64,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,28,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,94,13,10,5,4,0,0,0,0,0,0,3,4,4,329,6,150,20,21,41,40,39,40,37,55,80,84,95,100,100,95,85,73,66,63,62,64,71,84,3,0,20,1270,1679,95.354,913.697,46.385,29.857,3,1,1412,1100,485,376,115,98,118,97,240,42032,3931375616,42288308224,794
217,7060568950,7060571990,7060047060,7060047060,2761.199951,2761.199951,6606.9,104479.6,742691,0,0,2,14670,1696.537,698.757,4718.333,334,1,2,1,4,2,5,2,5,7941,7213,135,5258.612,50628.965,252607.391,1288099.625,227,254,412,165,365,47,56,22,10,62,111,94,-19,229,-19,-2,54,109,163,208,229,220,184,121,63,7,1042,1078,68,68,93,92,105,93,114,99,80,69,81,79,1128,1038,23,32,67,106,149,168,174,154,114,75,40,24,846,818,22,32,67,101,128,124,114,95,69,47,27,20,92,104,-8,3,65,52,28,-13,-29,-45,-34,-35,-30,-9,51,69,3,8,18,13,15,1,0,1,0,0,0,0,1,1,6,2,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,0,83,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,5,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,0,0,0,0,96,0,0,4,0,0,0,0,0,0,0,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,85,19,18,6,6,0,0,0,0,0,0,1,2,4,329,6,150,20,19,42,41,38,40,36,40,79,84,93,99,100,96,87,75,66,62,60,62,69,82,3,0,19,2602,2623,270.01,6635.727,41.886,64.682,1,4,1399,1800,468,716,130,146,128,150,240,46004,13220897792,3.28698E+11,892
